,County,City,Zipcode,Date,Price,Bedrooms,Title,Location,Link
8,Bergen,Bergenfield,7621,2018-04-16 09:30,2100,1br,Guttenberg 1 bd 1.5 baths Condo with Terrace on Blvd East, 7002 Boulevard east,https://newjersey.craigslist.org/apa/d/guttenberg-1-bd-15-baths/6562472844.html
9,Bergen,Bergenfield,7621,2018-04-16 09:29,1913,,Between homes? Short Term Furnished Studio Available Immediately!," Mt. Olive / Budd Lake, NJ",https://newjersey.craigslist.org/apa/d/between-homes-short-term/6562472456.html
10,Bergen,Bergenfield,7621,2018-04-16 09:29,1169,1br,Apartment available in Newark near NJIT and Rutgers, Newark,https://newjersey.craigslist.org/apa/d/apartment-available-in-newark/6542759743.html
11,Bergen,Bergenfield,7621,2018-04-16 09:28,1575,1br,West New York One Bedroom apartment for rent on Blvd East, 6045 Blvd East,https://newjersey.craigslist.org/apa/d/west-new-york-one-bedroom/6553435548.html
12,Bergen,Bergenfield,7621,2018-04-16 09:28,1050,1br,BRAND NEW RENOVATED APARTMENTS IN EAST ORANGE*NEAR TRANSIT*NO FEE, EAST ORANGE*30 MIN  TO NYC,https://newjersey.craigslist.org/apa/d/brand-new-renovated/6558951025.html
13,Bergen,Bergenfield,7621,2018-04-16 09:28,2100,1br,West New York One bedroom apt on Blvd East Large Terrace, 6040 Blvd east,https://newjersey.craigslist.org/apa/d/west-new-york-one-bedroom-apt/6560529740.html
14,Bergen,Bergenfield,7621,2018-04-16 09:28,995,1br,STUNNING RENOVATED 1 BR APT*PARK AVE*EAST ORANGE*NO FEE," 470 Park Ave^East Orange,NJ",https://newjersey.craigslist.org/apa/d/stunning-renovated-1-br/6558880887.html
15,Bergen,Bergenfield,7621,2018-04-16 09:28,1295,2br,NEW MANAGEMENT* RENOVATED 2 BR APT*PARK AVE EAST ORANGE*NO FEE," 492 PARK AVE EAST ORANGE, NJ",https://newjersey.craigslist.org/apa/d/new-management-renovated-2-br/6558876187.html
16,Bergen,Bergenfield,7621,2018-04-16 09:28,1025,1br,COZY 1 BR APT--BRICK CHURCH--20 MIN TO NYC--NO FEE," 83 HALSTED ST EAST ORANGE, NJ",https://newjersey.craigslist.org/apa/d/cozy-1-br-apt-brick-church-20/6558944808.html
17,Bergen,Bergenfield,7621,2018-04-16 09:28,1195,1br,SS APPLIANCES*GRANITE*GREAT LOCATION*PARKING*LAUNDRY*NO FEE, HIGH STREET ORANGE NJ,https://newjersey.craigslist.org/apa/d/ss-appliancesgranitegreat/6558923090.html
19,Bergen,Bergenfield,7621,2018-04-16 09:28,895,,BRICK CHURCH STATION*20 MIN TO NYC*LARGE STUDIO APT* NO FEE, EAST ORANGE*BRICK CHURCH,https://newjersey.craigslist.org/apa/d/brick-church-station20-min-to/6559098125.html
20,Bergen,Bergenfield,7621,2018-04-16 09:28,1395,2br,RENOVATED 2 BR APT NEAR BRICK CHURCH*GREAT NYC COMMUTE*NO FEE," 250 SOUTH HARRISON STREET EAST ORANGE, N",https://newjersey.craigslist.org/apa/d/renovated-2-br-apt-near-brick/6555215869.html
21,Bergen,Bergenfield,7621,2018-04-16 09:28,1025,1br,^^LOVELY 1 BR APT IN GARDEN SETTING IN ORANGE^^REAL PICS^^NO FEE, Orange*467 Lincoln Ave,https://newjersey.craigslist.org/apa/d/lovely-1-br-apt-in-garden/6556967848.html
22,Bergen,Bergenfield,7621,2018-04-16 09:27,1175,1br,CHERRY KITCHEN*BRAND NEW APPLIANCES*OFF STREET PARKING*REAL PICS," ORANGE, NJ - 380 PARK AVE",https://newjersey.craigslist.org/apa/d/cherry-kitchenbrand-new/6560019969.html
23,Bergen,Bergenfield,7621,2018-04-16 09:27,1225,2br,Real Pics*New Management*Basement 2 BR Apt*20 Min To NYC*No fee, East Orange*115 Halsted Street,https://newjersey.craigslist.org/apa/d/real-picsnew/6557920745.html
24,Bergen,Bergenfield,7621,2018-04-16 09:27,1175,1br,**STUNNING GARDEN COMPLEX IN ORANGE*HEAT AND HW INCL*LARGE APTS*," CENTRAL AVENUE ORANGE, NJ",https://newjersey.craigslist.org/apa/d/stunning-garden-complex-in/6557503866.html
25,Bergen,Bergenfield,7621,2018-04-16 09:27,1100,1br,HUGE AND RENOVATED 1 BR APT IN ORANGE*HEAT AND HW INCL*NO FEE," 445 CENTRAL AVE--ORANGE, NJ",https://newjersey.craigslist.org/apa/d/huge-and-renovated-1-br-apt/6557913096.html
26,Bergen,Bergenfield,7621,2018-04-16 09:27,1025,1br,Beautiful 1 bedroom apt*great area*brand new*No fee, Orange*324 S Center,https://newjersey.craigslist.org/apa/d/beautiful-1-bedroom-aptgreat/6555217429.html
27,Bergen,Bergenfield,7621,2018-04-16 09:26,2195,1br,"1 bedroom -W/ Den, Balcony,Walk-in closet, Fitness Center-Tour Today!",,https://newjersey.craigslist.org/apa/d/1-bedroom-den-balconywalk-in/6562469904.html
28,Bergen,Bergenfield,7621,2018-04-16 09:25,1675,2br,Apartamento de 2 dormitorios ** CERCA de la estación de tren, 65 East Milton St,https://newjersey.craigslist.org/apa/d/apartamento-de-2-dormitorios/6562469049.html
29,Bergen,Bergenfield,7621,2018-04-16 09:24,700,3br,BEAUTIFUL RENTALS AVAILABLE NOW,,https://newjersey.craigslist.org/apa/d/beautiful-rentals-available/6547153787.html
30,Bergen,Bergenfield,7621,2018-04-16 09:24,700,3br,THE GRAND: Absolutely Adorable 2 Br APARTMENT,,https://newjersey.craigslist.org/apa/d/the-grand-absolutely-adorable/6552447321.html
31,Bergen,Bergenfield,7621,2018-04-16 09:24,1785,,♧♧ LUXURY STUDIO! 2 MONTHS FREE RENT! **NO FEE! MINUTES FROM NYC!, SECAUCUS,https://newjersey.craigslist.org/apa/d/luxury-studio-2-months-free/6562468199.html
32,Bergen,Bergenfield,7621,2018-04-16 09:23,1475,,"Available Now, Lovely Kitchen, Controlled Access", MONTCLAIR,https://newjersey.craigslist.org/apa/d/available-now-lovely-kitchen/6562467783.html
33,Bergen,Bergenfield,7621,2018-04-16 09:22,3194,1br,"Stainless Steel, ENERGY STAR® Appliances, Covered Parking Garage", Weehawken,https://newjersey.craigslist.org/apa/d/stainless-steel-energy-star/6562466631.html
34,Bergen,Bergenfield,7621,2018-04-16 09:20,3500,2br,♯♯2BR LUXURY BUILDING! NYC VIEWS! **NO FEE! GET TO NYC IN 10 MINUTES, WEEHAWKEN,https://newjersey.craigslist.org/apa/d/2br-luxury-building-nyc-views/6562456621.html
35,Bergen,Bergenfield,7621,2018-04-16 09:20,2600,2br,♧♧ 2BR LUXURY PROPERTY! ** NO FEE! MOMENTS FROM NYC ♧♧, ENGLEWOOD,https://newjersey.craigslist.org/apa/d/2br-luxury-property-no-fee/6544187365.html
36,Bergen,Bergenfield,7621,2018-04-16 09:20,2021,1br,♧ 1BR LUXURY PROPERTY! 2 MONTHS FREE RENT! *NO FEE! MINUTES FROM NYC!, SECAUCUS,https://newjersey.craigslist.org/apa/d/1br-luxury-property-2-months/6554486201.html
37,Bergen,Bergenfield,7621,2018-04-16 09:20,1910,1br,♻1BR LARGE LUXURY BUILDING! NO FEE! FREE SHUTTLE 2 EXPRESS NYC TRAINS!, EAST RUTHERFORD,https://newjersey.craigslist.org/apa/d/1br-large-luxury-building-no/6556104259.html
38,Bergen,Bergenfield,7621,2018-04-16 09:20,2600,2br,♧♧ 2BR LUXURY PROPERTY! **NO FEE! MOMENTS FROM NYC ♧♧, ENGLEWOOD,https://newjersey.craigslist.org/apa/d/2br-luxury-property-no-fee/6544184329.html
39,Bergen,Bergenfield,7621,2018-04-16 09:19,2325,2br,♻2BR LUXURY BUILDING! **NO FEE! FREE SHUTTLE TO EXPRESS NYC TRAINS!, EAST RUTHERFORD,https://newjersey.craigslist.org/apa/d/2br-luxury-building-no-fee/6554492754.html
40,Bergen,Bergenfield,7621,2018-04-16 09:19,3700,2br,♧♧ 2BR LUXURY EDGEWATER PROPERTY! NYC VIEWS!! **NO FEE! ♧, EDGEWATER,https://newjersey.craigslist.org/apa/d/2br-luxury-edgewater-property/6556096327.html
41,Bergen,Bergenfield,7621,2018-04-16 09:19,2340,2br,♻2BR LUXURY BUILDING! **NO FEE! FREE SHUTTLE TO EXPRESS NYC TRAINS!, EAST RUTHERFORD,https://newjersey.craigslist.org/apa/d/2br-luxury-building-no-fee/6556112543.html
42,Bergen,Bergenfield,7621,2018-04-16 09:19,2615,2br,♧ 2BR LUXURY PROPERTY! 2 MONTHS FREE RENT! *NO FEE! MINUTES FROM NYC!, SECAUCUS,https://newjersey.craigslist.org/apa/d/2br-luxury-property-2-months/6554481564.html
43,Bergen,Bergenfield,7621,2018-04-16 09:19,1780,1br,♻1BR LUXURY BUILDING! **NO FEE! FREE SHUTTLE TO EXPRESS NYC TRAINS!, EAST RUTHERFORD,https://newjersey.craigslist.org/apa/d/1br-luxury-building-no-fee/6554460547.html
45,Bergen,Bergenfield,7621,2018-04-16 09:18,3300,3br,Spacious Three Bed One Bath Apartment in Corner Building!, Hoboken,https://newjersey.craigslist.org/apa/d/spacious-three-bed-one-bath/6562463118.html
46,Bergen,Bergenfield,7621,2018-04-16 09:18,1285,2br,NEWLY UPDATED BELLEVILLE 2 BDRM.*, BELLEVILLE,https://newjersey.craigslist.org/apa/d/newly-updated-belleville-2/6562448860.html
47,Bergen,Bergenfield,7621,2018-04-16 09:17,2150,1br,"Exposed Brick, Heat and Hot Water Included, NO FEE", Hoboken,https://newjersey.craigslist.org/apa/d/exposed-brick-heat-and-hot/6562462674.html
48,Bergen,Bergenfield,7621,2018-04-16 09:15,2025,1br,"Incredible Amenities, Cats and Dogs Ok, Washer and Dryer Included", Fort Lee,https://newjersey.craigslist.org/apa/d/incredible-amenities-cats-and/6562460953.html
49,Bergen,Bergenfield,7621,2018-04-16 09:15,1450,,Bedroom:Garden Parking Nr Everything, RIDGEFIELD,https://newjersey.craigslist.org/apa/d/bedroomgarden-parking-nr/6561627172.html
50,Bergen,Bergenfield,7621,2018-04-16 09:15,1395,2br,SPACIOUS  2 BEDROOM APARTMENT***HEAT & HOT WATER INCLUDED***, 631 N. Broad St,https://newjersey.craigslist.org/apa/d/spacious-2-bedroom/6558159673.html
51,Bergen,Bergenfield,7621,2018-04-16 09:15,1395,2br,** APARTAMENTO DE 2 HABITACIONES *CALEFACCION Y AGUA CALIENTE INCLUIDA, Elizabeth NJ,https://newjersey.craigslist.org/apa/d/apartamento-de-2-habitaciones/6558947317.html
52,Bergen,Bergenfield,7621,2018-04-16 09:14,895,,112 Westfield STUDIO close to Elizabeth Station (NJ Transit to NYC), 112 WESTFIELD AVE. ELIZABETH NJ,https://newjersey.craigslist.org/apa/d/112-westfield-studio-close-to/6559158686.html
53,Bergen,Bergenfield,7621,2018-04-16 09:14,2146,1br,Studio Apartment - OPEN NOW! - w off-street parking & laundry,,https://newjersey.craigslist.org/apa/d/studio-apartment-open-now-off/6562460201.html
54,Bergen,Bergenfield,7621,2018-04-16 09:13,1295,2br,"updated apt, EIK, back yard, heat incl", East Orange,https://newjersey.craigslist.org/apa/d/updated-apt-eik-back-yard/6562438102.html
55,Bergen,Bergenfield,7621,2018-04-16 09:13,900,,NEWLY UPDATED UNION STUDIO.* ALLUTITITIES INC.., Union,https://newjersey.craigslist.org/apa/d/newly-updated-union-studio/6560609099.html
56,Bergen,Bergenfield,7621,2018-04-16 09:10,1600,,Large 4 Bedroom Duplex 1 Bathroom Nice Yard, 41 Highland Street,https://newjersey.craigslist.org/apa/d/large-4-bedroom-duplex-1/6562456745.html
57,Bergen,Bergenfield,7621,2018-04-16 09:07,900,,STUDIO--HHW--PARKING--Close to NYC Transportation ( Bus and Train), NEW MILFORD,https://newjersey.craigslist.org/apa/d/studio-hhw-parking-close-to/6561030773.html
58,Bergen,Bergenfield,7621,2018-04-16 09:06,3700,4br,Livingston 4 Bed 2 1/2 Bath Bilevel Home For Rent in," 20 S Mitchell Ave, Livingston, NJ",https://newjersey.craigslist.org/apa/d/livingston-4-bedbath-bilevel/6562454491.html
59,Bergen,Bergenfield,7621,2018-04-16 09:06,2445,1br,Spacious 1BR with 1 free month, Bayonne,https://newjersey.craigslist.org/apa/d/spacious-1br-with-1-free-month/6562454072.html
60,Bergen,Bergenfield,7621,2018-04-16 09:04,1250,1br,LARGE 1 Bedroom-ALL Utilities Included-NO Broker Fee, Jersey City,https://newjersey.craigslist.org/apa/d/large-1-bedroom-all-utilities/6562452970.html
61,Bergen,Bergenfield,7621,2018-04-16 09:04,1095,,Studio Includes All Utilities, montclair,https://newjersey.craigslist.org/apa/d/studio-includes-all-utilities/6561026005.html
62,Bergen,Bergenfield,7621,2018-04-16 09:03,1200,2br,"NEWLY UPDATED BELLEVILLE 2 BDRM.*  YARD, PET OK !!", BELLEVILLE,https://newjersey.craigslist.org/apa/d/newly-updated-belleville-2/6555434256.html
63,Bergen,Bergenfield,7621,2018-04-16 09:02,1559,3br,1234 Holmes Ave Gorgeous Wooded & Fenced Lot with Huge De & For Rent!," Bloomfield, NJ",https://newjersey.craigslist.org/apa/d/1234-holmes-ave-gorgeous/6562451556.html
64,Bergen,Bergenfield,7621,2018-04-16 09:02,1100,1br,"LARGE MODERN BLOOMFIELD 1 BR. (2nd Floor Unit) 1 BATH, HT/HW INCLUDED", BLOOMFIELD,https://newjersey.craigslist.org/apa/d/large-modern-bloomfield-1-br/6554827764.html
65,Bergen,Bergenfield,7621,2018-04-16 09:01,2550,2br,2BR/2BA NEW CONSTRUCTION LUXURY RENTAL NEAR ALL NYC TRANSIT," Carlstadt, BERGEN COUNTY NEAR NYC",https://newjersey.craigslist.org/apa/d/2br-2ba-new-construction/6545155038.html
66,Bergen,Bergenfield,7621,2018-04-16 09:00,1000,1br,NEWLY UPDATED LYNDJURST 1 BDR.* UTILITIES INCLUDED*, LYNDHURST,https://newjersey.craigslist.org/apa/d/newly-updated-lyndjurst-1-bdr/6555346670.html
67,Bergen,Bergenfield,7621,2018-04-16 08:59,1300,2br,"NEWLY UPDATED IRONBOUND 2 BDR, NEW CARPETING"," NEWARK, IRONBOUND",https://newjersey.craigslist.org/apa/d/newly-updated-ironbound-2-bdr/6555283998.html
68,Bergen,Bergenfield,7621,2018-04-16 08:59,1300,,1 Large Studio Pets Ok, montclair,https://newjersey.craigslist.org/apa/d/1-large-studio-pets-ok/6558986892.html
69,Bergen,Bergenfield,7621,2018-04-16 08:59,1300,2br,NEWLY UPDATED HARRISON 2 BDR.* STEPS TO PATH STATION, HARRISON,https://newjersey.craigslist.org/apa/d/newly-updated-harrison-2-bdr/6555305291.html
70,Bergen,Bergenfield,7621,2018-04-16 08:59,400,3br,"""WOW""**3 bed/2 bath House ""Available Now""",,https://newjersey.craigslist.org/apa/d/wow3-bed-2-bath-house/6538752099.html
73,Bergen,Bergenfield,7621,2018-04-16 08:58,1400,2br,NEWLY UPDATE CALDWELL 2 BDR. NEW WALL/WALL CARPET, CALDWELL,https://newjersey.craigslist.org/apa/d/newly-update-caldwell-2-bdr/6555486283.html
74,Bergen,Bergenfield,7621,2018-04-16 08:57,1400,5br,Beautiful 5 bed apartment for rental, north jersey House Rent Appartment,https://newjersey.craigslist.org/apa/d/beautiful-5-bed-apartment-for/6555932263.html
75,Bergen,Bergenfield,7621,2018-04-16 08:56,1075,1br,Available for rent, Newark,https://newjersey.craigslist.org/apa/d/available-for-rent/6555625536.html
76,Bergen,Bergenfield,7621,2018-04-16 08:55,1760,3br,Great 3 BR apt with new maytag washer & dryer on tree lined street, Jersey City Heights,https://newjersey.craigslist.org/apa/d/great-3-br-apt-with-new/6554434119.html
77,Bergen,Bergenfield,7621,2018-04-16 08:54,2670,1br,"1 bedroom - W/ Loft, Walk In Closets, Garage parking - Apply Today!",,https://newjersey.craigslist.org/apa/d/1-bedroom-loft-walk-in/6548211439.html
78,Bergen,Bergenfield,7621,2018-04-16 08:53,2216,1br,Renovated 1BR/1BA Available! Beautiful Community! Close to NYC!, Englewood,https://newjersey.craigslist.org/apa/d/renovated-1br-1ba-available/6562445886.html
79,Bergen,Bergenfield,7621,2018-04-16 08:52,1735,2br,"Alpine Model Rent Special,  1 Free Month & Waive App. Fee", Lebanon,https://newjersey.craigslist.org/apa/d/alpine-model-rent-special-1/6562445582.html
80,Bergen,Bergenfield,7621,2018-04-16 08:50,1400,2br,Condo   2 / bedroom or 1 bedroom apt, North bergen,https://newjersey.craigslist.org/apa/d/condo-2-bedroom-or-1-bedroom/6553473121.html
81,Bergen,Bergenfield,7621,2018-04-16 08:49,900,3br,^Lovely Spacious^3Bed 2Bath..House^,,https://newjersey.craigslist.org/apa/d/lovely-spacious3bed-2bathhouse/6543714577.html
82,Bergen,Bergenfield,7621,2018-04-16 08:49,1325,1br,Immediate move-in**Lg 1 BR**$1325 H/HW/G included**Easy Commute, Ridgefield Park,https://newjersey.craigslist.org/apa/d/immediate-move-inlg-1-br1325/6559968443.html
83,Bergen,Bergenfield,7621,2018-04-16 08:49,1150,1br,"$1150+Utils**1BR w/ Terrace**MAY 15**close to NYC buses, parks, etc."," Ridgefield Park, NJ",https://newjersey.craigslist.org/apa/d/1150utils1br-terracemay/6544563797.html
86,Bergen,Bergenfield,7621,2018-04-16 08:47,1295,2br,"So Pretty! Modern 2BR in Clifton. Pergo Flrs, Laundry, Storage...", Clifton,https://newjersey.craigslist.org/apa/d/so-pretty-modern-2br-in/6558829378.html
88,Bergen,Bergenfield,7621,2018-04-16 08:47,1295,1br,"Spectacular w/ ALL Large Rms. Wood Flrs, Park'g,Laundry Saddle Brook", Saddle Brook,https://newjersey.craigslist.org/apa/d/spectacular-all-large-rms/6558831070.html
89,Bergen,Bergenfield,7621,2018-04-16 08:46,2550,1br,♯♯1BR LUXURY BUILDING! NYC VIEWS! **NO FEE! GET TO NYC IN 10 MINUTES, WEEHAWKEN,https://newjersey.craigslist.org/apa/d/1br-luxury-building-nyc-views/6562437712.html
90,Bergen,Bergenfield,7621,2018-04-16 08:46,1400,2br,"Clifton-Gorgeous 2BR in Valley Rd Sect'n. W/D h-ups, Park'g, NY Views", Clifton,https://newjersey.craigslist.org/apa/d/clifton-gorgeous-2br-in/6560749224.html
91,Bergen,Bergenfield,7621,2018-04-16 08:45,1650,1br,Loft Style Apartment Downtown West Orange H&HW Included no broker fee, West Orange,https://newjersey.craigslist.org/apa/d/loft-style-apartment-downtown/6533939378.html
92,Bergen,Bergenfield,7621,2018-04-16 08:44,1365,1br,"No Realty fee!Beautiful 2nd flr 1br,Gorgeous pre-war bldg,Laundry,6/7"," McKinley Ave,Hawthorne NJ",https://newjersey.craigslist.org/apa/d/no-realty-feebeautiful-2nd/6552681805.html
93,Bergen,Bergenfield,7621,2018-04-16 08:44,1349,1br,"No Realty Fee!Top Flr,HWflrs,Laundry,H/HWincl,5/7"," Anderson Ave,Cliffside Park",https://newjersey.craigslist.org/apa/d/no-realty-feetop/6557960048.html
94,Bergen,Bergenfield,7621,2018-04-16 08:44,2500,1br,♧♧ 1BR LUXURY EDGEWATER PROPERTY! NYC VIEWS!! **NO FEE! ♧, EDGEWATER,https://newjersey.craigslist.org/apa/d/1br-luxury-edgewater-property/6556078283.html
95,Bergen,Bergenfield,7621,2018-04-16 08:44,1775,3br,3BR Beautiful Apartment," Boonton, NJ",https://newjersey.craigslist.org/apa/d/3br-beautiful-apartment/6547125693.html
96,Bergen,Bergenfield,7621,2018-04-16 08:44,2115,1br,♻♻ 1BR LUXURY PROPERTY! ** NO FEE! MOMENTS FROM NYC ♻♻, ENGLEWOOD,https://newjersey.craigslist.org/apa/d/1br-luxury-property-no-fee/6542774945.html
98,Bergen,Bergenfield,7621,2018-04-16 08:43,1300,2br,1st floor Irvington NJ, Irvington,https://newjersey.craigslist.org/apa/d/1st-floor-irvington-nj/6552030091.html
99,Bergen,Bergenfield,7621,2018-04-16 08:43,2615,2br,♧♧ 2BR LUXURY PROPERTY! **NO FEE! MOMENTS FROM NYC ♧♧, ENGLEWOOD,https://newjersey.craigslist.org/apa/d/2br-luxury-property-no-fee/6535819498.html
100,Bergen,Bergenfield,7621,2018-04-16 08:43,950,,"newly renovated, lrg ground flr studio with full bath", Bayonne,https://newjersey.craigslist.org/apa/d/newly-renovated-lrg-ground/6558153363.html
101,Bergen,Bergenfield,7621,2018-04-16 08:43,2615,2br,♧♧ 2BR LUXURY PROPERTY! * NO FEE! MOMENTS FROM NYC ♧♧, ENGLEWOOD,https://newjersey.craigslist.org/apa/d/2br-luxury-property-no-fee/6535814249.html
102,Bergen,Bergenfield,7621,2018-04-16 08:42,1100,1br,"wdhu, bsmnt storage, close to major hwys, privacy, cat ok", Stanhope,https://newjersey.craigslist.org/apa/d/wdhu-bsmnt-storage-close-to/6556627077.html
103,Bergen,Bergenfield,7621,2018-04-16 08:42,2630,2br,♧ 2BR LUXURY PROPERTY! 2 MONTHS FREE RENT! *NO FEE! MINUTES FROM NYC!, SECAUCUS,https://newjersey.craigslist.org/apa/d/2br-luxury-property-2-months/6544159436.html
104,Bergen,Bergenfield,7621,2018-04-16 08:42,2025,1br,♧ 1BR LUXURY PROPERTY! 2 MONTHS FREE RENT! *NO FEE! MINUTES FROM NYC!, SECAUCUS,https://newjersey.craigslist.org/apa/d/1br-luxury-property-2-months/6558080861.html
105,Bergen,Bergenfield,7621,2018-04-16 08:42,2915,2br,♧ 2BR LUXURY PROPERTY! 2 MONTHS FREE RENT! *NO FEE! MINUTES FROM NYC!, SECAUCUS,https://newjersey.craigslist.org/apa/d/2br-luxury-property-2-months/6558087711.html
106,Bergen,Bergenfield,7621,2018-04-16 08:42,985,1br,"Newark 1st flr apt, ht/hw included, bus at door", Newark,https://newjersey.craigslist.org/apa/d/newark-1st-flr-apt-ht-hw/6549992707.html
107,Bergen,Bergenfield,7621,2018-04-16 08:42,2063,1br,♧ 1BR LUXURY PROPERTY! 2 MONTHS FREE RENT! *NO FEE! MINUTES FROM NYC!, SECAUCUS,https://newjersey.craigslist.org/apa/d/1br-luxury-property-2-months/6544163084.html
108,Bergen,Bergenfield,7621,2018-04-16 08:42,1850,2br,"2nd flr apt, washer/dryer, driveway prkg, ht/hw incld", Cliffside Park,https://newjersey.craigslist.org/apa/d/2nd-flr-apt-washer-dryer/6555973623.html
109,Bergen,Bergenfield,7621,2018-04-16 08:42,1650,2br,"2nd flr garden apt, laundry on premises, off st parking, ht/hw incld", Caldwell,https://newjersey.craigslist.org/apa/d/2nd-flr-garden-apt-laundry-on/6555973960.html
110,Bergen,Bergenfield,7621,2018-04-16 08:42,2615,2br,♻♻2BR LUXURY PROPERTY! ** NO FEE! MOMENTS FROM NYC♻♻, ENGLEWOOD,https://newjersey.craigslist.org/apa/d/2br-luxury-property-no-fee/6557905847.html
111,Bergen,Bergenfield,7621,2018-04-16 08:41,1945,1br,♻1BR W/TERRACE LUXURY BLDG *NO FEE! FREE SHUTTLE TO EXPRESS NYC TRAINS, EAST RUTHERFORD,https://newjersey.craigslist.org/apa/d/1br-terrace-luxury-bldg-no/6549828969.html
112,Bergen,Bergenfield,7621,2018-04-16 08:41,3400,2br,♧2BR W/ HUGE DEN! LUXURY PROPERTY! ** NO FEE! MOMENTS FROM NYC ♧, ENGLEWOOD,https://newjersey.craigslist.org/apa/d/2br-huge-den-luxury-property/6557913466.html
113,Bergen,Bergenfield,7621,2018-04-16 08:41,2475,2br,♻2BR LUXURY PROPERTY! **NO FEE! MOMENTS FROM NYC♻, ENGLEWOOD,https://newjersey.craigslist.org/apa/d/2br-luxury-property-no-fee/6551500585.html
115,Bergen,Bergenfield,7621,2018-04-16 08:41,2280,2br,♻2BR LUXURY BUILDING! **NO FEE! FREE SHUTTLE TO EXPRESS NYC TRAINS!, EAST RUTHERFORD,https://newjersey.craigslist.org/apa/d/2br-luxury-building-no-fee/6549816801.html
117,Bergen,Bergenfield,7621,2018-04-16 08:41,1740,1br,♻1BR LUXURY BUILDING! **NO FEE! FREE SHUTTLE TO EXPRESS NYC TRAINS!, EAST RUTHERFORD,https://newjersey.craigslist.org/apa/d/1br-luxury-building-no-fee/6547079915.html
118,Bergen,Bergenfield,7621,2018-04-16 08:40,2425,2br,♻♻2BR LUXURY PROPERTY! ** NO FEE! MOMENTS FROM NYC♻♻, ENGLEWOOD,https://newjersey.craigslist.org/apa/d/2br-luxury-property-no-fee/6560334693.html
