Borough,Neighborhood,Zipcode,Date,Price,Bedrooms,Title,Location,Link
Bronx,Bronx Park and Fordham,10467,2018-03-13 15:00,1800,6br,Beautiful fully renovated two family house, 753 Bartholdi street,https://newyork.craigslist.org/brx/abo/d/beautiful-fully-renovated-two/6529150306.html
Bronx,Bronx Park and Fordham,10467,2018-03-13 14:22,2400,3br,3 bedroom 1 full bath,,https://newyork.craigslist.org/brx/fee/d/3-bedroom-1-full-bath/6529355899.html
Bronx,Bronx Park and Fordham,10467,2018-03-13 13:45,1200,,Brand New Studio Apartments Newly Renovated/By Montefiore Hospital/, Norwood,https://newyork.craigslist.org/brx/abo/d/brand-new-studio-apartments/6529164048.html
Bronx,Bronx Park and Fordham,10467,2018-03-13 10:21,1425,1br,"Spacious 1 Bedroom , 1 bathroom apartment very sunny - 800SF"," Waring ave, Allerton",https://newyork.craigslist.org/brx/abo/d/spacious-1-bedroom-1-bathroom/6526275854.html
Bronx,Bronx Park and Fordham,10467,2018-03-13 01:14,1800,3br,Multi family whole house available, Bronx,https://newyork.craigslist.org/wch/abo/d/multi-family-whole-house/6520810323.html
Bronx,Bronx Park and Fordham,10467,2018-03-12 17:53,1800,2br,Fully renovated one family house, 2934 Cruger Ave,https://newyork.craigslist.org/brx/abo/d/fully-renovated-one-family/6517260218.html
Bronx,Bronx Park and Fordham,10467,2018-03-12 15:22,1550,1br,One bedroom apartment,,https://newyork.craigslist.org/brx/abo/d/one-bedroom-apartment/6528150673.html
Bronx,Bronx Park and Fordham,10467,2018-03-12 14:34,1395,1br,"Spacious 1 Bedroom , 1 bathroom apartment very sunny - 900SF"," Waring ave, Allerton",https://newyork.craigslist.org/brx/abo/d/spacious-1-bedroom-1-bathroom/6527934039.html
Bronx,Bronx Park and Fordham,10467,2018-03-12 13:10,1475,1br,Apartamento 1 dormitorio con elevador y area de lavado en el edificio, Olinville Ave,https://newyork.craigslist.org/brx/abo/d/apartamento-1-dormitorio-con/6527943654.html
Bronx,Bronx Park and Fordham,10467,2018-03-12 13:02,1875,2br,Amplio apartamento de 2 dormitorios con elevador y area de lavado, Olinville Ave,https://newyork.craigslist.org/brx/abo/d/amplio-apartamento-de-2/6527930212.html
Bronx,Bronx Park and Fordham,10467,2018-03-12 11:56,1675,1br,"Barker av Beauty, new and improved",,https://newyork.craigslist.org/brx/abo/d/barker-av-beauty-new-and/6502216493.html
Bronx,Bronx Park and Fordham,10467,2018-03-12 11:02,1600,2br,?2BR/1BTH*Spacious*Newly Renovated*Laundry*Elevator*Space for Office*, Bronx - Olinville Ave & Thwaites Pl,https://newyork.craigslist.org/brx/fee/d/2br-1bthspaciousnewly/6527755081.html
Bronx,Bronx Park and Fordham,10467,2018-03-12 10:25,2200,,2200 3 bed room,,https://newyork.craigslist.org/brx/abo/d/bed-room/6520768173.html
Bronx,Bronx Park and Fordham,10467,2018-03-12 09:36,1500,1br,Large one bedroom apartment, Holland avenue,https://newyork.craigslist.org/brx/abo/d/large-one-bedroom-apartment/6521553555.html
Bronx,Bronx Park and Fordham,10467,2018-03-11 18:03,1625,2br,"1br with2 doors, massive space.",,https://newyork.craigslist.org/brx/abo/d/1br-with2-doors-massive-space/6500767960.html
Bronx,Bronx Park and Fordham,10467,2018-03-11 11:19,1625,2br,"2 Way and move in quick, NO FEE.",,https://newyork.craigslist.org/brx/abo/d/2-way-and-move-in-quick-no-fee/6494672061.html
Bronx,Bronx Park and Fordham,10467,2018-03-11 10:22,1675,2br,"These don't last long, NO fee. Gut renovation",,https://newyork.craigslist.org/brx/abo/d/these-dont-last-long-no-fee/6497018719.html
Bronx,Bronx Park and Fordham,10467,2018-03-10 15:14,900,1br,Super Amazing 1 bedroom apt for rent, Mosholu pkwy,https://newyork.craigslist.org/brx/abo/d/super-amazing-1-bedroom-apt/6525870147.html
Bronx,Bronx Park and Fordham,10467,2018-03-10 08:13,1700,2br,APARTAMENTO GRANDE DE DOS CUARTOS ______ SIN VERIFICACION DE CREDITO," East 207th Street and Hull Avenue, Bronx",https://newyork.craigslist.org/brx/abo/d/apartamento-grande-de-dos/6525315836.html
Bronx,Bronx Park and Fordham,10467,2018-03-09 12:45,1636,1br,1 DORMITORIO, BRONX,https://newyork.craigslist.org/brx/abo/d/1-dormitorio/6524416831.html
Bronx,Bronx Park and Fordham,10467,2018-03-09 11:35,1495,1br,Large Sunny Gut Renovated 1BR.  Elevator Building. Walk to Montefiore!,,https://newyork.craigslist.org/brx/abo/d/large-sunny-gut-renovated-1br/6512656195.html
Bronx,Bronx Park and Fordham,10467,2018-03-09 08:42,1350,,Move in today!! Bad credit ok!! Sameday approval!!Move in today!!, white plain rd,https://newyork.craigslist.org/brx/abo/d/move-in-today-bad-credit-ok/6497153527.html
Bronx,Bronx Park and Fordham,10467,2018-03-09 08:18,1550,1br,Move in today!! Bad credit ok!! Sameday approval!!Move in today!!, Bronx,https://newyork.craigslist.org/brx/abo/d/move-in-today-bad-credit-ok/6524037238.html
Bronx,Bronx Park and Fordham,10467,2018-03-08 11:00,1625,2br,FIRST MONTH RENT FREE MOSHOLU PKWY SOUTH/ OFF WEBSTER AVENUE, MOSHOLU PKWY SOUTH,https://newyork.craigslist.org/brx/fee/d/first-month-rent-free-mosholu/6523036921.html
Bronx,Bronx Park and Fordham,10467,2018-03-07 19:45,1250,1br,1 BED ROOM 1250,,https://newyork.craigslist.org/brx/abo/d/1-bed-room-1250/6522360960.html
Bronx,Bronx Park and Fordham,10467,2018-03-07 19:24,1250,,1250 One Bed Room,,https://newyork.craigslist.org/brx/abo/d/1250-one-bed-room/6522384629.html
Bronx,Bronx Park and Fordham,10467,2018-03-07 12:37,1500,1br,One Bedroom ! Knox Avenue  !! $1500,,https://newyork.craigslist.org/brx/abo/d/one-bedroom-knox-avenue-1500/6521879657.html
Bronx,Bronx Park and Fordham,10467,2018-03-06 21:04,1450,1br,Beautiful 1 Bedroom for Rent in Allerton,,https://newyork.craigslist.org/brx/abo/d/beautiful-1-bedroom-for-rent/6521319044.html
Bronx,Bronx Park and Fordham,10467,2018-03-06 16:59,2200,3br,A HUGE 3 BEDROOM 1 AND A HALF BATHROOM IN GREAT LOCATION! AMAZING!!, Norwood,https://newyork.craigslist.org/brx/abo/d/huge-3-bedroom-1-and-half/6520951105.html
Bronx,Bronx Park and Fordham,10467,2018-03-06 15:27,1450,1br,1  bedroom $1450  EZ APPROVAL,,https://newyork.craigslist.org/brx/abo/d/1-bedroom-1450-ez-approval/6520913256.html
Bronx,Bronx Park and Fordham,10467,2018-03-06 15:06,1350,,$1350 BIG STUDIO,,https://newyork.craigslist.org/brx/abo/d/1350-big-studio/6504052574.html
Bronx,Bronx Park and Fordham,10467,2018-03-06 10:35,2250,3br,"HUGE!!! 3bd/1.5 bath Renovated apartment in Norwood, Bronx",,https://newyork.craigslist.org/brx/abo/d/huge-3bd-15-bath-renovated/6486381024.html
Bronx,Bronx Park and Fordham,10467,2018-02-27 16:42,2750,3br,"Beautiful 3brs/2.5bths Duplex, Newly Renovated, in Pelhan Pkway", Wallace Ave,https://newyork.craigslist.org/brx/fee/d/beautiful-3brs-25bths-duplex/6512521684.html
Bronx,Bronx Park and Fordham,10467,2018-02-13 19:16,1650,1br,NEW 1BED-Featuring Home Office & Balcony!-2 AND 5 TRAINS, Bronxwood,https://newyork.craigslist.org/brx/fee/d/new-1bed-featuring-home/6495693651.html
Bronx,Bronx Park and Fordham,10467,2018-02-13 09:24,1525,,Beautiful Studio Apartment Available for Immediate Move-in!, Bronx Park East,https://newyork.craigslist.org/brx/nfb/d/beautiful-studio-apartment/6494891581.html
Bronx,Bronx Park and Fordham,10467,2018-02-12 10:24,1620,5br,Beautiful 2 Family ~~ Great Units ~~ Duplex over Unit~By Owner NO FEES, North East BX,https://newyork.craigslist.org/brx/nfb/d/beautiful-2-family-great/6493671303.html
Bronx,Bronx Park and Fordham,10468,2018-03-13 15:28,2000,3br,Huge 3 Bedroom - All Utilities Included, Bedford Park,https://newyork.craigslist.org/brx/abo/d/huge-3-bedroom-all-utilities/6529442428.html
Bronx,Bronx Park and Fordham,10468,2018-03-13 15:21,1399,1br,bEaUtIfUl oNe bath wood floors wood kitchen Must see,,https://newyork.craigslist.org/brx/abo/d/beautiful-one-bath-wood/6521924302.html
Bronx,Bronx Park and Fordham,10468,2018-03-13 14:22,1399,1br,?? beautiful one bath wood ?? floors wood kitchen Must s,,https://newyork.craigslist.org/brx/abo/d/beautiful-one-bath-wood/6511263108.html
Bronx,Bronx Park and Fordham,10468,2018-03-13 14:21,1200,,Nice Studio 1br Apt By 262 Street Bronx Aria, 262 Street,https://newyork.craigslist.org/brx/abo/d/nice-studio-1br-apt-by-262/6529332341.html
Bronx,Bronx Park and Fordham,10468,2018-03-13 14:14,1475,1br,Nice 1br Apt By 262 Street Bronx Aria, 262 Street,https://newyork.craigslist.org/brx/abo/d/nice-1br-apt-by-262-street/6529336229.html
Bronx,Bronx Park and Fordham,10468,2018-03-13 13:12,1250,1br,$1250/1br. Morris Ave and Fordham Rd Co-Op building. Available  now, Morris Ave,https://newyork.craigslist.org/brx/abo/d/1250-1br-morris-ave-and/6512266111.html
Bronx,Bronx Park and Fordham,10468,2018-03-13 12:20,1399,1br,?? LuXuRy oNe bedroom*apt ?? University Heights Must,,https://newyork.craigslist.org/brx/abo/d/luxury-one-bedroomapt/6497760510.html
Bronx,Bronx Park and Fordham,10468,2018-03-13 10:30,2700,4br,Massive 4 bedroom Apartment Available for Rent, Morris Ave,https://newyork.craigslist.org/brx/abo/d/massive-4-bedroom-apartment/6520426500.html
Bronx,Bronx Park and Fordham,10468,2018-03-13 09:21,1399,1br,??beautiful one bath wood floors wood kitchen Must see??,,https://newyork.craigslist.org/brx/abo/d/beautiful-one-bath-wood/6523828493.html
Bronx,Bronx Park and Fordham,10468,2018-03-12 21:33,1399,1br,?? beautiful one bedroom wood floors  ?? wOoD KiTcHeN,,https://newyork.craigslist.org/brx/abo/d/beautiful-one-bedroom-wood/6496457102.html
Bronx,Bronx Park and Fordham,10468,2018-03-12 13:03,1750,2br,STUNNING TWO BEDROOMS APT / IN MORRIS HEIGTHS/ STEPS FROM 2-5, Davidson Ave,https://newyork.craigslist.org/brx/abo/d/stunning-two-bedrooms-apt-in/6524507483.html
Bronx,Bronx Park and Fordham,10468,2018-03-12 12:19,1350,1br,VERY NICE SPACIOUS 1 BDRM APT - READY FOR MOVE IN - SEDGWICK AVE, SEDGWICK AVE / WEST KINGSBRIDGE,https://newyork.craigslist.org/brx/abo/d/very-nice-spacious-1-bdrm-apt/6527863833.html
Bronx,Bronx Park and Fordham,10468,2018-03-12 11:56,1950,2br,TWO & HALF BEDROOM W/BALCONY IN PRIVATE HOUSE, Reservoir Avenue,https://newyork.craigslist.org/brx/abo/d/two-half-bedroom-balcony-in/6527831723.html
Bronx,Bronx Park and Fordham,10468,2018-03-12 11:23,1500,1br,1 Bedroom 1 Bath apartment, kingsbrigde,https://newyork.craigslist.org/brx/abo/d/1-bedroom-1-bath-apartment/6515615698.html
Bronx,Bronx Park and Fordham,10468,2018-03-12 11:17,1400,1br,AMAZING ONE BR APT  NEXT TO THE lEHMAMN COLLGE/ 4-D TRAIN, Marion Ave,https://newyork.craigslist.org/brx/abo/d/amazing-one-br-apt-next-to/6513249618.html
Bronx,Bronx Park and Fordham,10468,2018-03-11 17:51,1399,1br,?? Luxury one ? bedroom*apt University ? Heights Mus, Botanical Gardens,https://newyork.craigslist.org/brx/abo/d/luxury-one-bedroomapt/6514735329.html
Bronx,Bronx Park and Fordham,10468,2018-03-11 17:45,1399,1br,Fordham ?? Terrace  LOVELY ? ONE BEDROOM ? APT. ?,,https://newyork.craigslist.org/brx/abo/d/fordham-terrace-lovely-one/6514768015.html
Bronx,Bronx Park and Fordham,10468,2018-03-11 15:40,1399,1br,?? beautiful one bedroom wood ?? floors  wood kitchen,,https://newyork.craigslist.org/brx/abo/d/beautiful-one-bedroom-wood/6492086017.html
Bronx,Bronx Park and Fordham,10468,2018-03-09 12:33,1878,2br,2 DORMITORIOS Y 3 DORMITORIOS, BRONX,https://newyork.craigslist.org/brx/abo/d/2-dormitorios-3-dormitorios/6524406029.html
Bronx,Bronx Park and Fordham,10468,2018-03-09 12:16,1681,2br,APARTAMENTOS DISPONIBLES EN TODO EL BRONX, BRONX,https://newyork.craigslist.org/brx/abo/d/apartamentos-disponibles-en/6520954745.html
Bronx,Bronx Park and Fordham,10468,2018-03-09 08:16,1550,1br,SPACIOUS 1BEDROOM!! BAD CREDIT OK!! MOVE IN TODAY!!!, white plain rd,https://newyork.craigslist.org/brx/abo/d/spacious-1bedroom-bad-credit/6494196272.html
Bronx,Bronx Park and Fordham,10468,2018-03-08 13:27,1450,1br,Fordham Road Morris Avenue,,https://newyork.craigslist.org/brx/abo/d/fordham-road-morris-avenue/6523247312.html
Bronx,Bronx Park and Fordham,10468,2018-03-08 11:40,2500,4br,Amplio apartamento de 4 dormitorios completamente remodelado, Loring Place,https://newyork.craigslist.org/brx/abo/d/amplio-apartamento-de-4/6506274382.html
Bronx,Bronx Park and Fordham,10468,2018-03-08 07:46,1950,2br,NEAR ALL TRANSPORTATION - TWO BDRM W/ BALCONY IN PRIVATE HOUSE, RESERVOIR AVENUE,https://newyork.craigslist.org/brx/abo/d/near-all-transportation-two/6522835576.html
Bronx,Bronx Park and Fordham,10468,2018-03-08 04:17,1400,1br,Fully Renovated 1 Bedroom!! Starting at $1400,,https://newyork.craigslist.org/brx/abo/d/fully-renovated-1-bedroom/6522750717.html
Bronx,Bronx Park and Fordham,10468,2018-03-07 20:22,2500,4br,Large 4brs Apt By Loring Place Bronx Aria, Loring Place,https://newyork.craigslist.org/brx/abo/d/large-4brs-apt-by-loring/6522532124.html
Bronx,Bronx Park and Fordham,10468,2018-03-07 12:40,2560,4br,City Feps or Linc Apt,,https://newyork.craigslist.org/brx/abo/d/city-feps-or-linc-apt/6521918018.html
Bronx,Bronx Park and Fordham,10468,2018-03-06 21:13,2295,3br,Large 3brs Apt By Briggs Ave Bronx Aria, Briggs Ave,https://newyork.craigslist.org/brx/abo/d/large-3brs-apt-by-briggs-ave/6521326890.html
Bronx,Bronx Park and Fordham,10468,2018-03-06 21:10,1400,1br,Nice 1 Bedroom Apartment in Kingsbridge,,https://newyork.craigslist.org/brx/abo/d/nice-1-bedroom-apartment-in/6521319675.html
Bronx,Bronx Park and Fordham,10468,2018-03-06 15:04,1500,1br,$1500  Huge Bedroom bad credit no problem SAME DAY APPROVAL,,https://newyork.craigslist.org/brx/abo/d/1500-huge-bedroom-bad-credit/6515972400.html
Bronx,Bronx Park and Fordham,10468,2018-03-06 09:32,2595,3br,3BR BRAND NEW FULLU RENOVATED 3BRM  LOTS OF SUN-LIGHT GREAT LOCATION, FORDAM HEGHTS,https://newyork.craigslist.org/brx/abo/d/3br-brand-new-fullu-renovated/6520412967.html
Bronx,Bronx Park and Fordham,10468,2018-03-05 15:59,3600,3br,Gut Renovated 3 Bedr House with Garage and Yard, Auburndale,https://newyork.craigslist.org/que/fee/d/gut-renovated-3-bedr-house/6519692256.html
Bronx,Bronx Park and Fordham,10468,2018-03-05 13:11,1675,1br,Must See 1 Bedroom Apartment!  ***AVAILABLE NOW***, Bedford Park,https://newyork.craigslist.org/brx/nfb/d/must-see-1-bedroom-apartment/6519442531.html
Bronx,Bronx Park and Fordham,10468,2018-03-05 12:32,1625,1br,"FABULOUS ONE BEDROOM APT!- Close to D,C and 4 Train!", KINGSBRIDGE,https://newyork.craigslist.org/brx/fee/d/fabulous-one-bedroom-apt/6519381134.html
Bronx,Bronx Park and Fordham,10468,2018-03-05 09:13,1801,2br,SECTION-8 2 BEDROOM / NEWLY RENOVATED, ALL BRONX AREAS,https://newyork.craigslist.org/brx/fee/d/section-8-2-bedroom-newly/6519100201.html
Bronx,Bronx Park and Fordham,10468,2018-02-23 18:10,1800,4br,3 Bedroom Basement Apartment Available, bronx,https://newyork.craigslist.org/brx/fee/d/3-bedroom-basement-apartment/6507857888.html
Bronx,Bronx Park and Fordham,10468,2018-02-21 13:17,1400,,"Mid-Rise Luxury Living ~ Studio ~ Windowed Kitchen, Bedroom, & Bath", Fordham,https://newyork.craigslist.org/brx/fee/d/mid-rise-luxury-living-studio/6504969856.html
Bronx,Bronx Park and Fordham,10468,2018-02-19 14:20,2100,3br,APT For Rent In the Bronx!!!,,https://newyork.craigslist.org/brx/fee/d/apt-for-rent-in-the-bronx/6502480833.html
Bronx,Bronx Park and Fordham,10468,2018-02-19 13:49,2500,5br,APT For Rent In the Bronx!!!, NEW YORK,https://newyork.craigslist.org/brx/fee/d/apt-for-rent-in-the-bronx/6502430026.html
Bronx,High Bridge and Morrisania,10451,2018-03-13 15:15,2300,3br,"EN primer piso , cerca Yanke Stadium para seccion 8", Bronx,https://newyork.craigslist.org/brx/abo/d/en-primer-piso-cerca-yanke/6519989341.html
Bronx,High Bridge and Morrisania,10451,2018-03-12 11:13,1350,1br,Rento Apartamentos de 1-2-3-4 Habitaciones & Apt Studio/ En El Bronx, Bronx,https://newyork.craigslist.org/brx/abo/d/rento-apartamentos/6508677487.html
Bronx,High Bridge and Morrisania,10451,2018-03-12 10:43,1948,,"FREE 40"" FLAT SCREEN TV FOR A  3/15 MOVE IN",,https://newyork.craigslist.org/brx/abo/d/free-40-flat-screen-tv-for-3/6493730031.html
Bronx,High Bridge and Morrisania,10451,2018-03-11 10:26,1799,,Luxury High end Apt-•-perfect place to start renting -•- hot deal _•_, Grand concourse,https://newyork.craigslist.org/brk/abo/d/luxury-high-end-apt-perfect/6496655180.html
Bronx,High Bridge and Morrisania,10451,2018-03-10 16:16,1200,1br,3 Rooms New Apartment (1 bed) Dine Area, 3194 3rd Ave.,https://newyork.craigslist.org/brx/abo/d/3-rooms-new-apartment-1-bed/6525974346.html
Bronx,High Bridge and Morrisania,10451,2018-03-10 10:00,1800,1br,Furnished One Bedroom Apartment for rent, Yankee Stadium Area,https://newyork.craigslist.org/brx/abo/d/furnished-one-bedroom/6525420375.html
Bronx,High Bridge and Morrisania,10451,2018-03-08 11:45,1875,1br,1 LARGE BEDROOM ELEVATOR BUILDING-AVAILABLE NOW,,https://newyork.craigslist.org/brx/abo/d/1-large-bedroom-elevator/6522950057.html
Bronx,High Bridge and Morrisania,10451,2018-03-06 15:37,1350,2br,Renovated 2 Bedroom Apartment near Yankee Stadium,,https://newyork.craigslist.org/brx/abo/d/renovated-2-bedroom-apartment/6520932336.html
Bronx,High Bridge and Morrisania,10451,2018-03-05 11:52,1500,1br,Spacious One Bdrm's/all locations, Bronx,https://newyork.craigslist.org/brx/fee/d/spacious-one-bdrms-all/6519317900.html
Bronx,High Bridge and Morrisania,10451,2018-02-21 00:54,2300,3br,NEWLY RENOVATED 3 BEDROOMS APARTMENT, BRONX,https://newyork.craigslist.org/brx/fee/d/newly-renovated-3-bedrooms/6504437834.html
Bronx,High Bridge and Morrisania,10451,2018-02-13 12:26,2015,3br,"No Fee, 3 Bed,  Free 40"" flat screen TV! Minutes From Manhattan!", Mott Haven,https://newyork.craigslist.org/brx/nfb/d/no-fee-3-bed-free-40-flat/6495147578.html
Bronx,High Bridge and Morrisania,10451,2018-02-13 11:32,1200,,Renovated Apartments near Bronx Court House, BRONX,https://newyork.craigslist.org/brx/fee/d/renovated-apartments-near/6495063461.html
Bronx,High Bridge and Morrisania,10452,2018-03-13 14:24,1650,1br,Large 1br Apt By Reservoir Ave Bronx Aria, Grand Concourse Ave,https://newyork.craigslist.org/brx/abo/d/large-1br-apt-by-reservoir/6529342363.html
Bronx,High Bridge and Morrisania,10452,2018-03-12 14:38,1295,2br,"??? Spacious Grand Concourse, 6C 2 bedroom apt. ?",,https://newyork.craigslist.org/brx/abo/d/spacious-grand-concourse-6c-2/6527921636.html
Bronx,High Bridge and Morrisania,10452,2018-03-12 14:33,500,1br,??? Affordable rentals now renting in the ?? Bronx,,https://newyork.craigslist.org/brx/abo/d/affordable-rentals-now/6527931869.html
Bronx,High Bridge and Morrisania,10452,2018-03-09 15:50,2000,3br,"Highbridge hotness, check our 3br out",,https://newyork.craigslist.org/brx/abo/d/highbridge-hotness-check-our/6506745602.html
Bronx,High Bridge and Morrisania,10452,2018-03-07 13:20,2100,3br,Three Bedroom ! Gerard Ave !! $2100,,https://newyork.craigslist.org/brx/abo/d/three-bedroom-gerard-ave-2100/6521854367.html
Bronx,High Bridge and Morrisania,10452,2018-02-20 14:57,1225,1br,One Bdrm/Upper 160's, Grandcourse,https://newyork.craigslist.org/brx/fee/d/one-bdrm-upper-160s/6503851584.html
Bronx,High Bridge and Morrisania,10456,2018-03-13 09:32,700,2br,?? Clean room for ? rent in spacious ? apartment,,https://newyork.craigslist.org/brx/abo/d/clean-room-for-rent-in/6500418120.html
Bronx,High Bridge and Morrisania,10456,2018-03-12 15:49,1500,1br,Nice 1br Apt By Selwyn Ave bronx Aria, Selwyn ave,https://newyork.craigslist.org/brx/abo/d/nice-1br-apt-by-selwyn-ave/6528157048.html
Bronx,High Bridge and Morrisania,10456,2018-03-12 14:47,700,2br,??? Clean room for rent in ?? spacious apartment,,https://newyork.craigslist.org/brx/abo/d/clean-room-for-rent-in/6527915144.html
Bronx,High Bridge and Morrisania,10456,2018-03-12 13:54,700,2br,Clean room ? for rent in ? spacious apartment ?,,https://newyork.craigslist.org/brx/abo/d/clean-room-for-rent-in/6515088353.html
Bronx,High Bridge and Morrisania,10456,2018-03-12 12:11,2280,3br,3 Bedroom Apt., 165th/Teller ave,https://newyork.craigslist.org/brx/abo/d/3-bedroom-apt/6527821791.html
